"runtime","budget","original_language.en","original_language.other","popularity","collection_cat","year","month","weekday.Friday","weekday.Saturday","weekday.Thursday","weekday.Tuesday","weekday.Wednesday","oldness","dept.Directing","dept.Writing","dept.Production","dept.Sound","dept.Camera","dept.Editing","dept.Art","dept.Crew","dept.Lighting","genre.Thriller","genre.Scienc","genre.Romance","genre.Mystery","genre.Horror","genre.Fiction","genre.Fantasy","genre.Family","genre.Drama","genre.Crime","genre.Comedy","genre.Adventure","genre.Action","keywrds.woman.director","lang.en","lang.fr","lang.es","lang.de","lang.ru","prod_comp.Warner.Bros","prod_comp.Universal.Pictures","prod_comp.Paramount.Pictures","prod_comp.Columbia.Pictures","prod_count.US","prod_count.GB","prod_count.FR","prod_count.DE","crew_gender_0","crew_gender_1","gender_0","gender_1","overview.life","overview.new","overview.young","overview.love","overview.man","overview.world","overview.family","overview.find","overview.finds","overview.get","budget_cat","popularity_cat","popular_run","budg_popular","revenue","logRevenue"
4.76217393479776,0,1,0,0.867208885169508,0,2014,4,0,0,1,0,0,1809,1,0,3,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1,5,2,0,0,0,0,0,0,0,0,0,0,1,1,4.12979954897925,0,365522,12.8090844836887
4.66343909411207,16.1180957509583,1,0,2.12975744607737,0,2014,12,0,0,0,0,1,1565,1,2,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,6,15,0,0,0,0,0,0,0,0,0,0,0,2,9.93199413501347,7.56804291523665,28883511,17.1787814712436
5.2040066870768,0,0,1,0.929362522532375,0,2005,6,1,0,0,0,0,5042,1,3,1,3,2,0,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,4.83640878197704,0,8500000,15.9555768391076
4.47733681447821,17.9426449591384,1,0,1.98219606539676,0,2008,6,1,0,0,0,0,3943,1,2,5,2,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,3,2,5,0,0,0,0,1,0,0,0,0,1,0,2,8.87495941711478,9.05190221712347,41819064,17.5488628939912
4.83628190695148,18.1740977860195,1,0,2.31233273003888,0,2009,3,0,0,1,0,0,3671,3,1,6,14,4,2,14,6,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,34,6,19,4,1,0,0,0,1,0,0,0,0,1,0,2,11.1830929451388,7.85963782371144,60000000,17.909855136853
4.64439089914137,17.1477151038538,1,0,1.95353344631767,0,2006,5,1,0,0,0,0,4713,1,5,8,1,1,2,6,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,3,6,9,0,0,1,0,1,0,0,0,0,0,0,2,9.07297295924609,8.77779448116256,38159905,17.457295941229
4.68213122712422,16.705882371416,1,0,2.00383128781966,0,1986,6,1,0,0,0,0,11993,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,9.38220104658895,8.33697051890704,9697739,16.0874034266366
4.68213122712422,17.5043900370782,1,0,2.3060719069866,1,2010,7,0,1,0,0,0,3200,3,3,12,18,7,1,13,5,7,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,37,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2,10.7973312876959,7.59056557778878,126248813,18.6537652320162
4.66343909411207,15.2018051690841,1,0,1.73372225759371,0,2007,9,0,0,1,0,0,4217,1,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,2,1,0,1,1,0,1,0,0,1,0,0,0,2,8.08510815439473,8.76830478613295,46474,10.7466698125896
5.08140436498446,17.6221730699568,1,0,2.50317100304383,0,2008,9,0,0,0,0,0,3856,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,12.7196240611695,7.03993975982001,9323833,16.0480844754615
4.7361984483945,14.9141231799657,1,0,0.423499506341695,0,2002,8,0,0,1,0,0,6093,2,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.00577770483137,35.2163885828296,19184015,16.7695879902774
4.91998092582813,18.1329986848339,1,0,2.65674455576119,0,1996,6,0,0,1,0,0,8340,3,3,8,12,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,2,13.0711325391428,6.82526991370405,335062621,19.6298280036631
4.85203026391962,17.6867115897055,1,0,2.75931267168138,1,1989,5,0,0,0,0,1,10910,2,4,11,7,3,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,17,3,20,4,1,0,0,0,0,0,0,0,0,0,0,2,13.3882685906149,6.40982508840803,474171806,19.9770802760112
4.47733681447821,0,1,0,1.68606000724552,0,2011,4,1,0,0,0,0,2907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,7.54905854185978,0,621951,13.3406181983255
4.71849887129509,18.8261458587272,1,0,2.5099471693314,0,2015,9,0,0,1,0,0,1291,2,2,7,5,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10,2,6,4,0,1,0,0,0,1,0,1,1,1,0,2,11.8431828855005,7.50061439091648,128388320,18.6705699871393
4.63472898822964,15.747032114495,1,0,2.06244796530327,0,1993,9,1,0,0,0,0,9326,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,9,0,0,0,0,1,0,0,0,0,0,0,2,9.55888737150627,7.63511728751884,7993039,15.8940817209745
4.61512051684126,17.9898978432445,1,0,2.48682497529117,1,1998,11,1,0,0,0,0,7450,3,2,18,17,8,3,20,12,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,48,8,0,3,0,0,0,0,0,0,0,0,0,1,0,2,11.4769969652595,7.23408282528535,40002112,17.504442835683
4.56434819146784,15.5733686479304,1,0,0.645081828650632,0,2006,9,1,0,0,0,0,4601,2,1,14,1,2,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,2,20,4,0,0,0,0,0,0,0,0,0,0,0,1,2.94437807795028,24.1416948304163,7000000,15.7614208498767
5.19849703126583,0,1,0,0.570750706844599,1,2005,9,0,0,1,0,0,4952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,1,1,2.96704585512452,0,238073,12.3803368286964
4.59511985013459,17.5043900370782,1,0,2.47981588044915,0,2003,11,1,0,0,0,0,5616,5,2,34,28,14,7,16,21,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,94,8,2,3,0,0,0,0,0,0,0,1,0,0,0,2,11.3950511769309,7.05874584281949,141591324,18.7684554732229
4.57471097850338,0,1,0,1.7525589025385,0,1993,3,1,0,0,0,0,9529,1,1,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1,2,2,1,0,1,1,1,0,0,0,0,0,1,2,8.01745045191671,0,11081586,16.2207954600738
4.69134788222914,16.4896592763563,0,1,2.33195863535759,0,2001,5,0,1,0,0,0,6525,1,2,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5,0,26,1,0,0,0,0,0,0,0,0,0,0,0,2,10.9400292054308,7.07116285269259,95789342,18.377661994582
4.51085950651685,0,1,0,1.767199664485,0,1932,4,0,1,0,0,0,31774,2,6,4,4,4,4,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,0,16,5,0,0,0,0,0,0,0,1,1,0,1,2,7.97158940645554,0,600000,13.3046866008636
4.72738781871234,0,1,0,0.215105734439721,0,2014,3,0,0,1,0,0,1858,1,2,7,11,4,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,3,4,3,0,0,0,0,0,0,0,0,0,0,1,1,1.01688822872551,0,4878242,15.4002956720154
4.57471097850338,15.9555768391076,1,0,1.8856562263786,0,2013,9,1,0,0,0,0,2018,2,2,9,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,2,4,7,0,0,0,0,1,0,1,0,0,0,0,2,8.62633224049746,8.46155127106611,22456509,16.9270911078454
4.59511985013459,0,1,0,0.825417215507242,0,2007,10,1,0,0,0,0,4202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,3.79289103162015,0,16136,9.68887005094135
4.57471097850338,0,1,0,2.59139278170209,0,2013,8,1,0,0,0,0,2053,1,1,11,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,1,46,6,0,1,1,0,0,0,0,0,0,0,1,2,11.854873008067,0,1600000,14.2855148122098
4.60517018598809,18.1329986848339,1,0,2.49608460963453,0,2004,2,1,0,0,0,0,5532,5,2,25,25,14,4,23,18,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,72,9,23,18,0,0,0,1,0,0,0,0,0,0,0,2,11.4948944259927,7.26457693575095,196482882,19.0960858760646
4.61512051684126,16.8112428815183,1,0,2.20461122873008,0,2015,10,1,0,0,0,0,1283,1,2,15,1,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8,4,12,6,0,0,0,0,0,0,0,0,0,0,0,2,10.1745465133708,7.62549090852724,36606743,17.4157430436925
4.79579054559674,0,0,0,0.530432937872144,1,1984,11,1,0,0,0,0,12567,3,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,24,4,0,0,0,0,1,0,0,0,0,0,1,1,2.54384526852033,0,930349,13.7433161384158
4.62497281328427,0,1,0,1.59727565106533,0,2009,11,1,0,0,0,0,3418,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,2,7.38735646149807,0,81010,11.3023402269034
4.52178857704904,17.5043900370782,1,0,1.99094292293061,0,2012,1,0,0,1,0,0,2628,2,4,8,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,8,0,0,0,0,1,0,0,0,0,0,0,2,9.00262296646425,8.79200997450608,36893721,17.4235519590347
4.77912349311153,16.705882371416,1,0,1.66738790178436,0,1986,6,1,0,0,0,0,11986,1,2,4,1,1,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,7.96865269354758,10.0191937062384,3900000,15.1764873675101
4.7361984483945,15.4249486703984,1,0,2.92621878442633,1,2002,10,0,0,1,0,0,6002,2,2,3,13,5,2,10,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23,0,6,4,0,0,0,0,1,0,0,0,0,0,0,2,13.8591528664628,5.27129029192611,82719885,18.2309705905803
4.49980967033027,15.7614208498767,1,0,2.48566719383438,1,2003,4,1,0,0,0,0,5840,4,2,22,16,13,5,18,18,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,68,4,8,5,0,0,0,0,0,0,1,0,0,0,0,2,11.1850292760386,6.34092162014788,16829545,16.6386465901644
4.82028156560504,17.3708586480251,1,0,2.46420543388198,1,2016,9,0,0,0,0,1,935,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,3,1,8,1,1,0,1,0,0,0,0,0,1,0,2,11.8781640268051,7.04927373715754,211952420,19.171872378203
4.46590811865458,0,0,0,2.26852208000833,0,2017,2,0,0,0,0,1,795,1,3,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15,0,5,4,0,0,1,1,0,0,0,0,0,0,1,2,10.1310111744564,0,7800000,15.8696344198649
4.76217393479776,0,1,0,2.0522932131608,0,2014,10,1,0,0,0,0,1633,1,3,6,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,3,5,10,0,0,0,1,1,0,0,0,0,0,1,2,9.77337724627672,0,461162,13.0415068386601
4.69134788222914,16.7599495897623,1,0,2.79356425210301,1,1996,1,1,0,0,0,0,8479,4,2,25,42,11,4,31,16,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,79,7,14,5,0,0,1,0,0,0,0,0,0,0,0,2,13.1055817379745,5.99948598896384,25836616,17.0673033072551
4.76217393479776,0,1,0,0.573210953449731,0,1987,11,0,0,0,0,1,11456,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,1,3,5,0,0,1,0,0,1,0,0,0,0,1,1,2.72973026165888,0,1083282,13.89550680302
5.08759633523238,16.1573164602654,0,0,2.2815763466286,0,2016,12,1,0,0,0,0,835,1,4,10,3,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,2,1,0,0,0,0,1,0,0,0,0,0,2,11.6077394596606,7.08164619787564,310000000,19.5520828586693
4.68213122712422,17.5043900370782,1,0,0.562873333510701,1,2016,12,1,0,0,0,0,835,2,1,9,15,8,3,10,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,45,1,2,5,0,0,0,0,1,0,0,0,0,0,0,1,2.63544681174596,31.0982755709912,312242626,19.5592910942012
4.29045944114839,11.4075760603618,1,0,0.60859586604285,0,1958,10,0,0,0,0,1,22103,1,2,1,1,1,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,4,5,0,0,0,0,0,0,0,1,0,0,0,1,2.61115587930743,18.7440906139159,5000000,15.4249486703984
4.55387689160054,0,1,0,0.197426073729075,0,1999,5,0,0,0,0,1,7270,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,1,1,0.899054034954257,0,9016377,16.0145532592887
0,0,0,0,0.338162236338312,0,2003,12,0,0,1,0,0,5603,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,234748,12.3662721372105
4.70048036579242,15.607270193859,1,0,2.18649567236175,0,2008,9,0,0,0,0,0,3864,3,1,13,4,2,2,5,10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28,5,50,5,0,0,0,0,0,0,0,0,0,0,0,2,10.2775799778265,7.13802930924657,44703995,17.6155734515614
4.69134788222914,14.9141231799657,1,0,2.50986264232497,1,2013,4,1,0,0,0,0,2193,3,5,15,3,1,1,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,16,5,11,2,0,0,0,0,0,0,0,0,0,0,0,2,11.7746387917573,5.94220692736802,11176469,16.229321233437
4.58496747867057,0,1,0,2.56274061228653,0,1995,3,1,0,0,0,0,8773,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,2,11.750082363602,0,32648673,17.3013148003046
4.48863636973214,0,0,0,1.09371632296388,0,2013,1,0,0,0,0,0,2281,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,1,1,4.90929486542537,0,214000,12.2737359668903
4.79579054559674,15.8949522246441,1,0,2.43659294709277,1,1982,11,1,0,0,0,0,13295,1,1,4,1,1,4,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,11.6853894191352,6.52343356883193,21028755,16.8614013923391
4.63472898822964,15.8949522246441,1,0,1.84373772064564,0,2006,7,0,0,0,0,1,4638,4,1,22,18,7,4,7,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,31,11,1,9,0,0,0,0,0,0,1,0,0,0,0,2,8.54522466056877,8.62104845318131,100523181,18.4258989255306
4.70953020131233,16.3804599923489,1,0,1.81969867584273,0,2006,11,0,0,1,0,0,4525,2,2,13,4,7,1,8,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,24,12,0,6,0,0,0,0,1,0,0,0,0,0,0,2,8.56992587116939,9.00174309615456,1151330,13.9564292223828
4.72738781871234,17.3708586480251,1,0,2.67708743042472,0,2013,2,0,0,1,0,0,2236,1,2,13,1,1,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,11,3,8,5,0,0,0,0,1,1,0,0,0,0,0,2,12.6556305082177,6.48871547884756,42930462,17.5750922251414
4.61512051684126,16.3004172910856,1,0,2.15258186724314,0,2015,9,1,0,0,0,0,1304,1,1,7,4,2,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,3,13,9,1,0,0,0,0,0,0,0,0,0,0,2,9.93442473969428,7.57249586607451,60273173,17.914397687089
4.89034912822175,17.9898978432445,1,0,2.47658965930791,0,2001,5,1,0,0,0,0,6540,5,2,23,28,16,5,12,16,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,69,5,2,3,0,0,1,0,0,0,0,0,0,0,0,2,12.1113880813595,7.26398003626965,117487473,18.5818422816105
4.58496747867057,16.5880993427041,1,0,2.57031692625555,0,1999,3,0,0,0,1,0,7313,3,3,11,10,5,2,5,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,12,10,28,6,0,1,0,0,0,0,0,0,0,1,0,2,11.7848195167582,6.45371750590683,53478166,17.7947840351155
4.48863636973214,0,1,0,0.864425063185367,0,2011,4,1,0,0,0,0,2900,1,2,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,0,34,0,0,1,0,0,0,0,0,0,0,0,1,1,3.88008977752184,0,429766,12.9709984803452
4.4188406077966,16.3004172910856,1,0,2.08883899695319,0,1987,8,1,0,0,0,0,11559,1,2,9,1,1,1,4,2,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,1,5,2,0,0,0,0,1,1,0,0,0,0,0,2,9.23024658288585,7.80357764043167,3769990,15.1425831721534
4.62497281328427,15.4249486703984,1,0,2.46279438232522,0,2004,2,0,0,0,0,0,5536,2,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,11.3903570629634,6.26318980630248,8203235,15.9200392685332
4.56434819146784,16.648723960844,1,0,1.93502627687372,0,2004,1,1,0,0,0,0,5553,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,2,8.8321336872913,8.60387487230517,16980098,16.6475525692192
4.70953020131233,0,1,0,1.59669162252772,0,2008,10,1,0,0,0,0,3824,6,1,24,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,3,5,8,1,0,0,0,0,0,0,0,0,0,1,2,7.5196674184767,0,1107542,13.9176546063328
4.56434819146784,0,0,0,0.276446944099663,0,2010,10,0,0,0,0,0,3101,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1,1.26180010933811,0,170000,12.043559598368
4.55387689160054,17.3708586480251,1,0,2.43176093898169,1,1993,6,0,0,0,0,1,9419,3,2,6,29,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11.0739399459256,7.14332497474001,117270765,18.5799960583508
4.51085950651685,15.3195881769627,1,0,2.75103848751692,0,1982,8,1,0,0,0,0,13386,1,2,6,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,6,10,1,0,0,1,0,0,0,0,0,0,0,2,12.4095481142095,5.56865643518864,27092880,17.114781557613
4.66343909411207,18.0640058142993,1,0,2.47455854233221,0,1999,9,1,0,0,0,0,7135,1,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,1,0,0,2,11.539953046981,7.29989026538628,177841558,18.9964035938886
4.79579054559674,0,0,0,2.14701817744491,0,2004,11,1,0,0,0,0,5266,1,2,16,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,3,16,2,1,0,1,0,0,0,0,0,0,0,1,2,10.2966494766146,0,837000,13.637580544214
4.70048036579242,16.1180957509583,1,0,2.46427842678145,0,2016,9,1,0,0,0,0,919,2,2,9,10,7,5,9,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,39,2,18,5,0,0,0,0,0,0,0,0,0,0,0,2,11.583292360932,6.54069587908127,4073489,15.2200106838384
4.87519732320115,18.2581618262193,1,0,2.34507027964316,0,1993,6,1,0,0,0,0,9424,2,4,24,16,9,4,21,24,4,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,64,5,1,5,1,1,0,0,0,1,0,1,1,0,0,2,11.4326803500349,7.78576317507957,137298489,18.7376678728627
5.36129216570943,16.5235608257331,1,0,2.72914238871482,0,1959,12,0,1,0,0,0,21652,2,7,13,7,5,7,10,12,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,3,20,6,0,0,0,0,1,0,0,1,1,0,0,2,14.6317297077223,6.05448836017467,146900000,18.8052626479515
4.72738781871234,0,1,0,1.68251252228143,0,1993,3,1,0,0,0,0,9529,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,1,2,7.9538892026642,0,5632086,15.5439906241439
4.96284463025991,16.5880993427041,0,0,1.81284819724661,0,2016,4,1,0,0,0,0,1087,1,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,3,0,0,0,0,0,1,0,0,0,0,0,2,8.99688394118171,9.15029695696438,29251596,17.1914447284423
4.84418708645859,16.5880993427041,1,0,2.61348439751449,0,2004,10,1,0,0,0,0,5280,2,3,6,5,4,1,5,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,6,4,6,0,0,0,0,0,0,0,0,0,0,0,2,12.6602073691007,6.3471200970168,109502303,18.5114561480954
4.67282883446191,18.4206807539524,1,0,3.0146561815561,1,2005,6,0,0,0,0,1,5030,4,5,34,21,14,8,26,33,9,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,101,5,0,5,0,0,0,0,0,1,0,0,0,1,0,2,14.0869723311642,6.11037532792347,330579719,19.6163583984569
4.67282883446191,0,1,0,2.23579336863291,1,1968,2,0,0,0,0,1,18687,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,3,3,0,0,0,1,0,0,0,0,0,0,1,2,10.4474797208466,0,44527234,17.611611582399
4.59511985013459,16.9510048173717,1,0,2.15958951304372,1,2008,2,0,0,1,0,0,4070,2,3,12,4,1,1,8,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,20,6,4,3,1,0,0,0,0,0,0,1,1,0,0,2,9.92357263952971,7.84917907546279,150816700,18.8315757567427
4.99043258677874,17.7275335833924,1,0,1.90449407929778,0,1999,9,1,0,0,0,0,7142,2,3,6,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,3,41,9,0,0,0,0,0,0,0,0,0,0,0,2,9.50424931465481,9.30826395109029,73956241,18.1189841519429
